,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2019-03-30 09:30:01.411000,3.522513099950317e-08,3.6982536752085026e-08,3.7571148187379206e-08,3.502354754649655e-08
2019-03-30 09:45:01.411000,3.6369197268928414e-08,3.815593343660465e-08,3.874251681498973e-08,3.604069876445117e-08
2019-03-30 10:00:01.411000,3.237534670822027e-08,3.424682384664955e-08,3.490673743922891e-08,3.172185763913176e-08
2019-03-30 10:15:01.411000,3.1785402270715236e-08,3.355289615776007e-08,3.416375480476331e-08,3.116032384198325e-08
2019-03-30 10:30:01.411000,3.5380851097799595e-08,3.714954985206941e-08,3.7716904335862614e-08,3.4801804807189656e-08
2019-03-30 10:45:01.411000,3.5024264114298276e-08,3.6853060557894464e-08,3.740866869982342e-08,3.445748894297112e-08
2019-03-30 11:00:01.411000,3.028156353325569e-08,3.2329591315213356e-08,3.27966375236642e-08,2.999138202239821e-08
2019-03-30 11:15:01.411000,2.9531473819170993e-08,3.174662620522268e-08,3.223570374824843e-08,2.942922907863081e-08
2019-03-30 11:30:01.411000,3.30616805679172e-08,3.537576047131227e-08,3.588262274306764e-08,3.26556514350434e-08
2019-03-30 11:45:01.411000,3.368092030699175e-08,3.57718164464419e-08,3.615626372214887e-08,3.32213641133944e-08
2019-03-30 12:00:01.411000,2.7762180086262178e-08,3.007825908967427e-08,3.050250257669055e-08,2.771433641601211e-08
2019-03-30 12:15:01.411000,2.7408855047038086e-08,2.989459969898395e-08,3.033619084192128e-08,2.6865311304987586e-08
2019-03-30 12:30:01.411000,2.832838144578523e-08,3.077727407735242e-08,3.1193614976938126e-08,2.785904633207256e-08
2019-03-30 12:45:01.411000,3.013557627629639e-08,3.244506168888186e-08,3.285290540219504e-08,3.0464987647788703e-08
2019-03-30 13:00:01.411000,3.183117605206026e-08,3.412928848800065e-08,3.452619665094009e-08,3.176110535787848e-08
2019-03-30 13:15:01.411000,3.07763369340327e-08,3.326354780103563e-08,3.3655398162643985e-08,3.07481791971194e-08
2019-03-30 13:30:01.411000,2.924996775868173e-08,3.170938302633299e-08,3.2082794799990025e-08,2.8955982681081133e-08
2019-03-30 13:45:01.411000,2.9062879122698666e-08,3.155102705880627e-08,3.1933897853994437e-08,2.8621781059135e-08
2019-03-30 14:00:01.411000,2.5707315720932827e-08,2.8579316929779118e-08,2.8981110321733476e-08,2.5713250136478856e-08
2019-03-30 14:15:01.411000,2.4283168036477014e-08,2.724443725702893e-08,2.7704261977724994e-08,2.4748027115652297e-08
2019-03-30 14:30:01.411000,2.330814611545105e-08,2.6227533986726357e-08,2.6672417380452567e-08,2.4721621269313993e-08
2019-03-30 14:45:01.411000,2.2285961475041262e-08,2.5244920676660932e-08,2.5639093796274745e-08,2.3724998784354102e-08
2019-03-30 15:00:01.411000,2.3223582059043724e-08,2.606914212147131e-08,2.6451390972628516e-08,2.4156882633880694e-08
2019-03-30 15:15:01.411000,2.4563364410423157e-08,2.726436247201285e-08,2.7669914095700044e-08,2.488669302785906e-08
2019-03-30 15:30:01.411000,2.4797996062030254e-08,2.7676736635580905e-08,2.8084737856903417e-08,2.5609519340003132e-08
2019-03-30 15:45:01.411000,2.5346608895121697e-08,2.829175559729273e-08,2.8728272263079644e-08,2.672677830759232e-08
2019-03-30 16:00:01.411000,2.7999079753785082e-08,3.088607107227806e-08,3.132602565929259e-08,2.9126085798504742e-08
2019-03-30 16:15:01.411000,2.7945812263613713e-08,3.062227342719074e-08,3.094644867377102e-08,2.9203236585294412e-08
2019-03-30 16:30:01.411000,2.5721325575730386e-08,2.844505461813721e-08,2.8765309982532314e-08,2.7113325130226545e-08
2019-03-30 16:45:01.411000,2.248677778090343e-08,2.5393957572876187e-08,2.5732816435987436e-08,2.40699186538407e-08
2019-03-30 17:00:01.411000,1.954705985442885e-08,2.274823588798116e-08,2.311669442918687e-08,2.1525107555465764e-08
2019-03-30 17:15:01.411000,1.8254429937090212e-08,2.161457590982448e-08,2.1998512554253578e-08,2.0531328780842245e-08
2019-03-30 18:00:01.010999,1.857934854363936e-08,2.1780966799088048e-08,2.2134588122821283e-08,2.0636229250633162e-08
2019-03-30 18:15:01.010999,1.706423087140917e-08,2.034771388581674e-08,2.073025446042701e-08,1.9193733635263e-08
2019-03-30 18:30:01.010999,1.6284249946972636e-08,1.9583021263375403e-08,1.9954515303350685e-08,1.8441853891379556e-08
2019-03-30 18:45:01.010999,1.6535743531519846e-08,1.9641023828445204e-08,1.9986618820562853e-08,1.8438423157549758e-08
2019-03-30 19:00:01.010999,1.583497333686448e-08,1.9218556286896798e-08,1.9580870396675826e-08,1.8008979840494686e-08
2019-03-30 19:15:01.010999,1.5264958079093536e-08,1.8831649071610846e-08,1.9221311559583827e-08,1.769775186325662e-08
2019-03-30 19:30:01.010999,1.4378467378444401e-08,1.798912241028413e-08,1.8369287016763728e-08,1.691386786027422e-08
2019-03-30 19:45:01.010999,1.3852488668643832e-08,1.7470397629820637e-08,1.7835803578808184e-08,1.6324283820752955e-08
2019-03-30 20:00:01.010999,1.546984543370183e-08,1.8710527145718022e-08,1.908656379170693e-08,1.7438490126386356e-08
2019-03-30 20:15:01.010999,1.5757482308483515e-08,1.9098149633012704e-08,1.9488702514888132e-08,1.7993959085946146e-08
2019-03-30 20:30:01.010999,1.2585006828319005e-08,1.6570224681440743e-08,1.6983551557891806e-08,1.5538554446971476e-08
2019-03-30 20:45:01.010999,1.2350564727223451e-08,1.6244482747135233e-08,1.6658496975318988e-08,1.51793146854622e-08
2019-03-30 21:00:01.010999,1.1286128546658668e-08,1.543844080948842e-08,1.5847897253132895e-08,1.4335419277481679e-08
2019-03-30 21:15:01.010999,1.1041025813440948e-08,1.5586662958187917e-08,1.599634964026047e-08,1.4490572825010137e-08
2019-03-30 21:30:01.010999,1.0701495678778672e-08,1.5413121468416078e-08,1.5805373081692253e-08,1.436692322932906e-08
2019-03-30 21:45:01.010999,9.99499803028639e-09,1.4584718898191212e-08,1.4992290692555505e-08,1.3520550857971218e-08
2019-03-30 22:00:01.010999,9.105818841031456e-09,1.3774518940882927e-08,1.4199823791942958e-08,1.265589978454306e-08
2019-03-30 22:15:01.010999,8.875024992832228e-09,1.3758239492410105e-08,1.4177877304791419e-08,1.278139767358927e-08
2019-03-30 22:30:01.010999,9.161965047954927e-09,1.4196825229052534e-08,1.4621617145165417e-08,1.3319583272630331e-08
2019-03-30 22:45:01.010999,9.822387598519533e-09,1.4557636779016579e-08,1.4988577817278103e-08,1.3638639496913827e-08
2019-03-30 23:00:01.010999,9.429011148655467e-09,1.4068048687104462e-08,1.4503663570492457e-08,1.3114841244672947e-08
2019-03-30 23:15:01.010999,9.127481689381487e-09,1.39586568909476e-08,1.4399067520576861e-08,1.3040257334672429e-08
2019-03-30 23:30:01.010999,9.684888526336692e-09,1.4508962989237046e-08,1.4943969178671272e-08,1.3638410441625506e-08
2019-03-30 23:45:01.010999,8.414183614521017e-09,1.3503230801395728e-08,1.3959224027354968e-08,1.2677536641821744e-08
2019-03-31 00:00:01.010999,7.396629329906303e-09,1.2401965040059243e-08,1.2866920277111515e-08,1.148366550336271e-08
2019-03-31 00:15:01.010999,7.552567187012503e-09,1.259491604996213e-08,1.3046521394980402e-08,1.1630651639629148e-08
2019-03-31 00:30:01.010999,7.700865285045816e-09,1.2821757578491456e-08,1.3267349159971442e-08,1.1876037146601852e-08
2019-03-31 00:45:01.010999,7.1563090804441225e-09,1.2337528613932446e-08,1.2822434891443909e-08,1.1445829697270368e-08
2019-03-31 01:00:01.010999,6.671737396096843e-09,1.1887122025591514e-08,1.2395459597492429e-08,1.0871807414444365e-08
2019-03-31 01:15:01.010999,7.3315319231979085e-09,1.2322599949149049e-08,1.2811386963780501e-08,1.0971946424726152e-08
2019-03-31 01:30:01.010999,7.206170472046029e-09,1.2361752755888907e-08,1.2855802337297773e-08,1.1380093185091136e-08
2019-03-31 01:45:01.010999,7.059166379628333e-09,1.2379809800797921e-08,1.289368911281022e-08,1.1529953335084137e-08
2019-03-31 02:00:01.010999,6.9388499336706534e-09,1.2138601249126608e-08,1.2646153551491544e-08,1.1164849919163437e-08
2019-03-31 02:15:01.010999,6.708495733937746e-09,1.2004510760792589e-08,1.2523748512758516e-08,1.0855089812504257e-08
2019-03-31 02:30:01.010999,6.796707521427927e-09,1.2116401450866401e-08,1.2621231615095176e-08,1.108391263534691e-08
2019-03-31 02:45:01.010999,7.82673568447562e-09,1.2846627630135863e-08,1.3335277101763932e-08,1.1553081891952344e-08
2019-03-31 03:00:01.010999,8.1108228477932e-09,1.2805302072471302e-08,1.3292703698808918e-08,1.1262622801762017e-08
2019-03-31 03:15:01.010999,7.068227905126006e-09,1.2153976506209115e-08,1.2665467951772229e-08,1.0948033555636213e-08
2019-03-31 03:30:01.010999,6.974024808271291e-09,1.2426318436217166e-08,1.2920859968829188e-08,1.1329106365491326e-08
2019-03-31 03:45:01.010999,6.761576645502696e-09,1.2255679978595123e-08,1.2770877315915118e-08,1.1305713284421269e-08
2019-03-31 04:00:01.010999,6.4796747701436624e-09,1.1995579391826516e-08,1.250630732521508e-08,1.1083175911082484e-08
2019-03-31 04:15:01.010999,6.613944102178109e-09,1.2048979620411321e-08,1.2563533595046271e-08,1.104079665668389e-08
2019-03-31 04:30:01.010999,6.9713924221117514e-09,1.2300020714206512e-08,1.2807005481336956e-08,1.1280816544141143e-08
2019-03-31 04:45:01.010999,6.993533545840136e-09,1.2391858070985696e-08,1.2908376089313456e-08,1.1458589199027777e-08
2019-03-31 05:00:01.010999,6.726451003549168e-09,1.1932323769540432e-08,1.2459446037202005e-08,1.0955339975880557e-08
2019-03-31 05:15:01.010999,6.8243058115846085e-09,1.1914616984749373e-08,1.2452128568349505e-08,1.088147875665172e-08
2019-03-31 05:30:01.010999,8.88718847921953e-09,1.3424967682962583e-08,1.3909887264727434e-08,1.1763885970348406e-08
2019-03-31 05:45:01.010999,9.932189003621698e-09,1.411043777523124e-08,1.4582555723346274e-08,1.2435582896307452e-08
2019-03-31 06:00:01.010999,9.573588178097625e-09,1.3813480647284235e-08,1.4298050948189176e-08,1.273540302973385e-08
2019-03-31 06:15:01.010999,9.443177787926223e-09,1.3705260223574073e-08,1.4205519962665528e-08,1.2521522819562874e-08
2019-03-31 06:30:01.010999,1.0409114363239745e-08,1.4492174887953798e-08,1.4970438334022246e-08,1.3286851836256219e-08
2019-03-31 06:45:01.010999,1.2660871899429037e-08,1.6292615847480136e-08,1.6747578287043643e-08,1.4754627241851205e-08
2019-03-31 07:00:01.010999,1.2469884140504305e-08,1.596836752082863e-08,1.6428688862376103e-08,1.4430983941840248e-08
2019-03-31 07:15:01.010999,1.2528837510190376e-08,1.594466539489994e-08,1.640180932360459e-08,1.4269613840355233e-08
2019-03-31 07:30:01.010999,1.4179812712801543e-08,1.7354020563617653e-08,1.7781080866004038e-08,1.5704063277488645e-08
2019-03-31 07:45:01.010999,1.501412668614609e-08,1.8010005803291245e-08,1.845811391398399e-08,1.6607358340852873e-08
2019-03-31 08:00:01.010999,1.3630231884308637e-08,1.6667519878558928e-08,1.712993234661136e-08,1.529533920100625e-08
2019-03-31 08:15:01.010999,1.2729617496732648e-08,1.5812954853316644e-08,1.6263446926761503e-08,1.453595229095919e-08
2019-03-31 08:30:01.010999,1.9413363854094082e-08,2.1689182429848156e-08,2.2033418030139345e-08,2.0569761469897035e-08
2019-03-31 08:45:01.010999,2.3662532050896755e-08,2.563021260098652e-08,2.595138875627775e-08,2.4563399891390843e-08
