,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2020-01-01 13:15:01.088000,1.3121173144249338e-08,1.4596084412251378e-08,1.4823477759299071e-08,1.3972196838893737e-08
2020-01-01 13:30:01.088000,1.3878189463219359e-08,1.5434328852087024e-08,1.568621203234269e-08,1.4788236295234664e-08
2020-01-01 13:45:01.088000,1.4120394353060655e-08,1.5609352854888262e-08,1.5881248511479927e-08,1.4827237865176178e-08
2020-01-01 14:00:01.088000,1.4741752346027055e-08,1.6247798252622385e-08,1.652577772669648e-08,1.544430469656367e-08
2020-01-01 14:15:01.088000,1.3738218578554241e-08,1.5229000942349717e-08,1.5487156414998272e-08,1.4470935438761384e-08
2020-01-01 14:30:01.088000,1.464246217293758e-08,1.6377515878247137e-08,1.6646704302533598e-08,1.5630819119253694e-08
2020-01-01 14:45:01.088000,1.4584428976099388e-08,1.627767845359566e-08,1.6529162696062176e-08,1.5549528385090886e-08
2020-01-01 15:00:01.088000,1.4832310442895163e-08,1.6478394769725537e-08,1.674999172792571e-08,1.5750739135509604e-08
2020-01-01 15:15:01.088000,1.4419031720184062e-08,1.5953616029159763e-08,1.621473303503347e-08,1.5196289980663544e-08
2020-01-01 15:30:01.088000,1.507731813248103e-08,1.676205629382472e-08,1.7017723838371587e-08,1.595807082799231e-08
2020-01-01 15:45:01.088000,1.4581482474627643e-08,1.6288918792882404e-08,1.6547668182014202e-08,1.5529735772658004e-08
2020-01-01 16:00:01.088000,1.50010504750955e-08,1.6584871306709632e-08,1.6863091817612452e-08,1.5833118439750996e-08
2020-01-01 16:15:01.088000,1.445440285407547e-08,1.602052039049985e-08,1.62924649986965e-08,1.5216396119500003e-08
2020-01-01 16:30:01.088000,1.3537432530387269e-08,1.5001318466379367e-08,1.5248196418241058e-08,1.4228486441781832e-08
2020-01-01 16:45:01.088000,1.3238122335906675e-08,1.4684535707650792e-08,1.4920562232528637e-08,1.3953567371517147e-08
2020-01-01 17:00:01.088000,1.4148984165880373e-08,1.571992079404982e-08,1.5951679174648396e-08,1.5029235612100462e-08
2020-01-01 17:15:01.088000,1.492414291802813e-08,1.6506000799278317e-08,1.6731851738424327e-08,1.5837137681831144e-08
2020-01-01 17:30:01.088000,1.4556227298651806e-08,1.6051553873827233e-08,1.6267249686932576e-08,1.533031488365978e-08
