,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2020-01-04 08:15:00.218000,8.741978666654382e-09,1.115061530517414e-08,1.2254664697714047e-08,9.120479599436477e-09
2020-01-04 08:30:00.218000,8.702310104451172e-09,1.0850288933013236e-08,1.1710207960133017e-08,8.884393879588587e-09
2020-01-04 08:45:00.218000,9.02569968289261e-09,1.195398441375858e-08,1.3336680990848178e-08,9.960040098716011e-09
2020-01-04 09:00:00.218000,8.886816463010036e-09,1.156858908404339e-08,1.3103562934669481e-08,9.786498346822326e-09
2020-01-04 09:15:00.218000,8.816163220685211e-09,1.1359239994977341e-08,1.2600642607221459e-08,9.570016783450642e-09
2020-01-04 09:30:00.218000,9.03859846227743e-09,1.1417101165677429e-08,1.2326974564902318e-08,9.647078112250716e-09
2020-01-04 09:45:00.218000,8.959702419039737e-09,1.1225802603582047e-08,1.2409883732307781e-08,9.362718760985767e-09
2020-01-04 10:00:00.218000,1.1344277099993475e-08,1.3936760449881781e-08,1.5485083597049688e-08,1.0872496606569957e-08
2020-01-04 10:15:00.218000,1.2614299132864642e-08,1.538946518227324e-08,1.6921729570702504e-08,1.2507488372437618e-08
2020-01-04 10:30:00.218000,1.0103065314455159e-08,1.3380634726787252e-08,1.5298327598233557e-08,1.1084768790681619e-08
2020-01-04 10:45:00.218000,9.704010171891265e-09,1.268672227478491e-08,1.4492202901559967e-08,1.060136415510573e-08
2020-01-04 11:00:00.218000,1.2638567712008175e-08,1.5238204516817516e-08,1.6875875679370817e-08,1.2189105234935874e-08
2020-01-04 11:15:00.218000,1.3783152418459089e-08,1.5991806349081127e-08,1.7450559546685374e-08,1.2657474628005685e-08
2020-01-04 11:30:00.218000,9.491640886882338e-09,1.303831676911617e-08,1.5077695876024006e-08,1.05570001978684e-08
2020-01-04 11:45:00.218000,9.467291886720184e-09,1.2876803303982681e-08,1.4891465308509978e-08,1.0735923931183885e-08
2020-01-04 12:00:00.218000,1.033145087493462e-08,1.3855217915476646e-08,1.5700698841543604e-08,1.1697351168690183e-08
2020-01-04 12:15:00.218000,9.030411817494274e-09,1.2433267103403718e-08,1.4319958021394237e-08,1.0067904265858907e-08
2020-01-04 12:30:00.218000,8.122019695705056e-09,1.1421588751666354e-08,1.334429030951485e-08,9.242970471921016e-09
2020-01-04 12:45:00.218000,8.960263467077571e-09,1.3451649759352731e-08,1.6003596885920606e-08,1.103530441276481e-08
2020-01-04 13:00:00.218000,9.760486248144293e-09,1.4827510785192344e-08,1.786752837737235e-08,1.1996565967032434e-08
2020-01-04 13:15:00.218000,9.812744232477979e-09,1.5023713026333156e-08,1.796522248851742e-08,1.2095016430920324e-08
2020-01-04 13:30:00.218000,1.0231517760185677e-08,1.4499332533528757e-08,1.6629986059239244e-08,1.2016893794755905e-08
